movie_id,budget,prod_company
55,2000000,Altavista Films
11023,2000000,Fox Searchlight Pictures
33667,2000000,Twentieth Century Fox Film Corporation
39013,2000000,Anonymous Content
43839,2000000,Twentieth Century Fox Film Corporation
44639,2000000,Sony Pictures Classics
301351,6000000,Working Title Films
7873,2000000,The Weinstein Company
331190,2000000,Itaca Films
15186,2000000,Miramax Films
1378,2000000,Fortissimo Films
8885,2000000,Les Films d'Ici
250124,2000000,Caviar Films
14284,2000000,Film4
42889,2000000,Gary Sanchez Productions
10656,2000000,Gaumont
24746,2000000,HSX Films
273899,13500000,Centropolis Entertainment
20653,7000000,Walt Disney Pictures
28260,2000000,Ozla Productions
13075,2000000,Red Envelope Entertainment
50698,1000000,Darclight
115210,100000,B\u00f3rd Scann\u00e1n na h\u00c9ireann
34335,2000000,Hartbreak Films
459488,2,Eyeline Entertainment
11302,2000000,United Artists
3766,2300000,Columbia Pictures Corporation
18616,2000000,Institution
18808,14000000,Alex Entertainment Inc.
95755,2000000,Deviant Films
153795,7000000,Nu Image Films
309919,2000000,Myriad Pictures
299553,2000000,FLF Films
21309,19000000,Hemdale Film
329540,1950000,WWE Studios
26388,1987650,Studio 37
38358,1800000,Strike Entertainment
702,1800000,Charles K. Feldman Group
935,1800000,Hawk Films
542,1800000,Instituto Mexicano de Cinematograf\u00eda
84175,1800000,Journeyman Pictures
1705,1700000,Twentieth Century Fox Film Corporation
4929,1800000,United Artists
205126,1800000,Independence Day Productions
104,1530000,X-Filme Creative Pool
10894,500000,A Loopy Production LLC
246449,1493619,Against the Wild Films
1688,1700000,Twentieth Century Fox Film Corporation
1999,1700000,Miramax Films
43947,2000000,Anchor Bay Films
24066,1700000,Miramax Films
191714,1000000,UTV Motion Pictures
34106,1644736,Columbia Pictures
11426,1650000,Columbia Pictures Corporation
13909,1600000,RKO Radio Pictures
592,1600000,Paramount Pictures
10758,2000000,Night and Day Pictures
11690,1500000,Cannon Films
3083,1500000,Columbia Pictures
9344,1500000,Miramax Films
10707,1500000,Destination Films
15647,1000000,Fox Searchlight Pictures
308529,17000000,Radar Pictures
4174,1500000,Selznick International Pictures
49018,1500000,Alliance Films
13820,1500000,Edge City
18079,1500000,Naya Films S.A.
17113,1500000,Elevation Filmworks
129139,1500000,3 Arts Entertainment
507,1500000,Live Entertainment
4012,1500000,Fuller Films
10972,1500000,October Films
3082,1,United Artists
1961,1500000,Dark Horse Entertainment
291362,1500000,Sontalia
30082,1500000,Charlie Guidance
72913,1200000,Anarchist's Convention Films
23963,1500000,Ponty Up Pictures
29406,2000000,Plum Pictures
104755,1500000,Alliance Films
46729,1,Cheap and Dirty Productions Inc.
137347,9000000,Mandragora Movies
301325,1500000,AST Studios
408,1488423,Walt Disney Productions
44413,1400000,R&C Produzioni
39209,1455000,Central Cinema Company Film
394047,2000000,ESX Productions
312791,3150000,Brookstreet Pictures
2661,1377800,Twentieth Century Fox Film Corporation
100,1350000,Handmade Films Ltd.
309,1300000,Nordic Film
19187,1000000,ContentFilm
223,1288000,Selznick International Pictures
9725,1250000,Paramount Pictures
28580,1250000,Paramount
23730,1250000,New World Pictures
46256,15000000,Sunrise Productions
19997,1250000,Twentieth Century Fox Film Corporation
43266,1250000,Twentieth Century Fox Film Corporation
1412,1200000,Miramax Films
176,1200000,Lions Gate Films
39939,3000000,Fox Searchlight Pictures
357834,1,Zelko Films
215924,1300000,Cine Canibal
11219,1200000,Paramount Pictures
176124,1200000,Samuel Goldwyn
500,1200000,Live Entertainment
429,1200000,United Artists
98369,1250000,Ruckus Films
89750,900000,National Film Board of Canada (NFB)
86331,1344000,Acajou Films
43884,1200000,Warner Bros.
7553,3000000,L.I.F.T. Production
39895,1100000,Conquest Productions
55616,1596010,Canadian Broadcasting Corporation (CBC)
50037,1100000,Chromewood Productions
94329,1100000,Celluloid Dreams
289,878000,Warner Bros.
26815,1250000,Yash Raj Films
811,1000000,Universal Pictures
1366,1000000,United Artists
5769,1000000,Woodfall Film Productions
277685,1000000,Bazelevs Production
103,1300000,Columbia Pictures Corporation
11298,1000000,AVCO Embassy Pictures
646,950000,United Artists
9003,1000000,New World Pictures
347126,5000000,Pure Flix Productions
10092,1000000,Universal Pictures
10643,1000000,Toho Film (Eiga) Co. Ltd.
46705,3500000,Hunting Lane Films
546,1000000,IFC Films
76487,1000000,Room 101
5722,2090000,Twentieth Century Fox Film Corporation
39833,1000000,Twentieth Century Fox Film Corporation
1781,1000000,Lawrence Bender Productions
18712,1000000,Republic Pictures (I)
171424,5000000,Worldview Entertainment
113947,1000000,Rhino Films
159014,1000000,Tremolo Productions
32456,1000000,Fox Searchlight Pictures
13508,1000000,Electric Entertainment
9707,1000000,MGM
26791,1000000,Main Street Movie Company
8675,1000000,Kuzui Enterprises
21413,1000000,Miramax Films
123678,1000000,Spring Films
13362,1000000,Jigsaw Productions
201132,1000000,Antzworks
251471,650000,Global Emerging Markets (GEM)
46727,1000000,Golan-Globus Productions
18206,1000000,The Weinstein Company
320146,1000000,Ghost Robot
13856,1000000,Rival Pictures
186935,1000000,private
19344,900000,Big Easy Pictures
242083,1000000,Honora Productions
272724,1000000,Rapid Heart Pictures
269057,1000000,JoBro Productions & Film Finance
287524,1,Dry County Films
29146,950000,ABC Pictures
207769,950000,Before the Door Pictures
271185,950000,Decipher Entertainment
654,910000,Columbia Pictures
91070,930000,Stardust Pictures
2009,852510,Saga Film
2652,950000,Vulcan Productions Inc.
9813,900000,Destination Films
3170,858000,Walt Disney Productions
15708,850000,TLA Releasing
84200,850000,AdScott Pictures
60243,800000,Asghar Farhadi Productions
47889,800000,Ruby in Paradise
14451,800000,Euforia Film
10105,780000,Excel Entertainment
838,777000,Lucasfilm
84332,750000,Duplass Brothers Productions
74725,500000,Rook Films
58428,750000,Glass Eye Pix
8416,750000,Paramount Pictures
36584,500000,Magnolia Pictures
9022,750000,Occupant Films
288,730000,United Artists
14275,700000,Fine Line Features
7859,700000,Thinkfilm
302579,700000,Red-horse Native
158752,650,Mankurt Media
3080,609000,RKO Radio Pictures
2667,60000,Artisan Entertainment
9459,600000,Wadleigh-Maurice
11598,600000,Kentucky Fried Theatre
324322,522360,Spring Films
704,560000,Proscenium Films
75986,550000,New World Pictures
14438,500000,Carmel Entertainment
211086,550000,Jungle Book Entertainment
83,130000,Plunge Pictures LLC
30315,500000,Arachnid Productions Ltd.
2056,500000,Next Wednesday Productions
14271,2053648,Imagine Entertainment
14757,46000,Hubert Bals Fund
12281,500000,Whitewater Films
180383,500000,Kino Lorber
346,2000000,Toho Company
45145,500000,Vega Film
45649,500000,Canal+
43933,500000,Vertigo Entertainment
139715,500000,Gala Film
81220,500000,Furst Films
117942,500000,Spy Global Media
15624,450000,Prophecy Pictures Ltd.
3062,439000,Warner Bros.
15389,225000,Allagash Films
8193,400000,Paramount Pictures
23827,15000,Blumhouse Productions
762,400000,Python (Monty) Pictures Limited
9029,35000000,Twentieth Century Fox Film Corporation
18045,500000,Calder Road Film
11240,860000,Channel Four Films
3059,385907,Triangle Film Corporation
65203,379000,Metro-Goldwyn-Mayer (MGM)
764,350000,Renaissance Pictures
103620,6000000,La Petite Reine
14278,300000,Thinkfilm
371690,350000,StoneKap Productions Ltd.
389,350000,United Artists
3078,325000,Columbia Pictures Corporation
21525,300000,Paramount Pictures
55123,312000,Fine Line Features
11980,8,Dimension Films
1550,300000,Kalkaska Productions
26518,300000,Film Science
8942,200000,Glass Eye Pix
2786,300000,Dino de Laurentiis Cinematografica
73981,300000,Pandora Filmproduktion
118452,300000,Forensic Films
13282,300000,New World Pictures
324352,300000,Illumination Pictures
2255,250000,Miramax Films
378237,300000,Daniel Columbie Films & Productions
431,250000,T\u00e9l\u00e9film Canada
51942,250,Bill Plympton Studios
60420,250000,Paramount Vantage
109729,250000,Filmworks/FX
24869,250000,Double Edge Films
77934,250000,Honey Creek Pictures
3060,245000,Metro-Goldwyn-Mayer (MGM)
173224,250,Metakwon Filmworks
18533,230000,EM Media
139948,225000,Apostle Productions
35073,210000,Jack Dietz Productions
9659,400000,Kennedy Miller Productions
10218,200000,Miramax Films
391,200000,United Artists
43595,200000,Paramount Pictures
54897,200000,GraceWorks Pictures
40920,200000,FallsApart Productions
69270,13000000,TADORA Filmproduktions
21334,180000,The Institute for the Intellectual Development of Children & Young Adults
79120,8000,EM Media
55420,100000,Artists Public Domain
5822,150000,Yeah
39141,150000,IFC Productions
5723,160000,Summit Entertainment
1779,160000,Warner Bros.
84355,125000,Ada Films
18632,120000,Kibble Productions
40652,120000,Orsay Films
339408,8500000,Phantom Four
18925,100000,Destination Films
299245,100000,New Line Cinema
985,10000,American Film Institute (AFI)
268917,100,Wrecking Crew
473,60000,Truth and Soul Pictures Inc
360188,75000,Polonia Brothers Entertainment
9372,65000,Kathbur Pictures
33468,62000,Rex Carlton Productions
74777,70000,Blue Dot Productions
47607,65000,Tiny Ponies
20981,50000,HPLHS
242095,4000000,Automatik Entertainment
250902,50000,Respect Films
290391,50000,Little Big Film Company
2292,27000,Miramax Films
42497,27000,Strand Releasing
692,12000,Dreamland Productions
157185,13,Park Films
36095,20000,Daiei Studios
14337,7000,Thinkfilm
9367,220000,Columbia Pictures
